WS_client_id,WS_Account_code,TRANDATE,SETDATE,Tran_Type,Tran_Desc,Security_Type,Security_Type_Description,DETAILTYPENAME,ISIN,Security_code,Security_Name,EXCHG,BROKERCODE,Depository_Registrar,DPID_AMC,Dp_Client_id_Folio,BANKCODE,BANKACID,QTY,RATE,BROKERAGE,SERVICETAX,NETRATE,Net_Amount,STT,TRFDATE,TRFRATE,TRFAMT,TOTAL_TRXN_FEE,TOTAL_TRXN_FEE_STAX,Txn_Ref_No,DESCMEMO,CHEQUENO,CHEQUEDTL,PORTFOLIOID,DELIVERYDATE,PAYMENTDATE,ACCRUEDINTEREST,ISSUER,ISSUERNAME,TDSAMOUNT,STAMPDUTY,TPMSGAIN,RMID,RMNAME,ADVISORID,ADVISORNAME,BRANCHID,BRANCHNAME,GROUPID,GROUPNAME,OWNERID,OWNERNAME,WEALTHADVISOR_NAME,SCHEMEID,SCHEMENAME,executionPriority
CL0016,ACC0016,12/18/2024,12/21/2024,RDO,RDO transaction,Equity,Equity Share,Listed Equity,IN4023679652,ULTRAC90,ULTRACEMCO,BSE,ZERODHA,NSDL,DP001,CL0011,ICICI,AC930100,423,2021.46,855.08,153.91,2021.46,855077.58,213.77,12/21/2024,2021.46,855077.58,1282.62,153.91,TXN37219824,Generated transaction,526776,12/18/2024,PF5,12/21/2024,12/21/2024,0,ULTRACEMCO,ULTRACEMCO LTD,0,85.51,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Growth,5
CL0011,ACC0011,5/20/2024,5/21/2024,MGF,MGF transaction,Equity,Equity Share,Listed Equity,IN9581442729,INDUSI10,INDUSINDBK,BSE,UPSTOX,NSDL,DP001,CL0011,AXIS,AC682008,299,779.87,233.18,41.97,779.87,233181.13,58.3,5/21/2024,779.87,233181.13,349.77,41.97,TXN51462324,Generated transaction,714233,5/20/2024,PF8,5/21/2024,5/21/2024,0,INDUSINDBK,INDUSINDBK LTD,0,23.32,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Growth,5
CL0005,ACC0005,6/16/2024,6/19/2024,Cs+,Cs+ transaction,Equity,Equity Share,Listed Equity,IN9964082022,LT33,LT,BSE,ICICI_DIRECT,NSDL,DP001,CL0008,HDFC,AC032755,315,626.85,197.46,35.54,626.85,197457.75,49.36,6/19/2024,626.85,197457.75,296.19,35.54,TXN53868574,Generated transaction,604562,6/16/2024,PF7,6/19/2024,6/19/2024,0,LT,LT LTD,0,19.75,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Balanced,4
CL0017,ACC0017,05-02-2024,05-03-2024,E23,E23 transaction,Equity,Equity Share,Listed Equity,IN9964082022,LT33,LT,BSE,ZERODHA,NSDL,DP001,CL0001,AXIS,AC210056,94,2994.81,281.51,50.67,2994.81,281512.14,70.38,05-03-2024,2994.81,281512.14,422.27,50.67,TXN09426300,Generated transaction,892389,05-02-2024,PF7,05-03-2024,05-03-2024,0,LT,LT LTD,0,28.15,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Balanced,2
CL0006,ACC0006,6/27/2024,6/28/2024,MGF,MGF transaction,Equity,Equity Share,Listed Equity,IN7571799753,KOTAKB98,KOTAKBANK,NSE,ZERODHA,NSDL,DP001,CL0006,AXIS,AC462854,357,919.13,328.13,59.06,919.13,328129.41,82.03,6/28/2024,919.13,328129.41,492.19,59.06,TXN92858948,Generated transaction,247991,6/27/2024,PF6,6/28/2024,6/28/2024,0,KOTAKBANK,KOTAKBANK LTD,0,32.81,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Growth,4
CL0002,ACC0002,05-10-2024,5/13/2024,TDI,TDI transaction,Equity,Equity Share,Listed Equity,IN0316772907,SHREEC14,SHREECEM,BSE,ICICI_DIRECT,NSDL,DP001,CL0011,SBI,AC756646,470,1919.18,902.01,162.36,1919.18,902014.6,225.5,5/13/2024,1919.18,902014.6,1353.02,162.36,TXN59170232,Generated transaction,263321,05-10-2024,PF5,5/13/2024,5/13/2024,0,SHREECEM,SHREECEM LTD,0,90.2,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Dividend,1
CL0014,ACC0014,11/30/2024,12-01-2024,D10,D10 transaction,Equity,Equity Share,Listed Equity,IN6320529325,BAJFIN90,BAJFINANCE,BSE,ZERODHA,NSDL,DP001,CL0002,SBI,AC905759,169,563.72,95.27,17.15,563.72,95268.68,23.82,12-01-2024,563.72,95268.68,142.9,17.15,TXN05426670,Generated transaction,533291,11/30/2024,PF3,12-01-2024,12-01-2024,0,BAJFINANCE,BAJFINANCE LTD,0,9.53,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Balanced,2
CL0002,ACC0002,4/13/2024,4/16/2024,IN+,IN+ transaction,Equity,Equity Share,Listed Equity,IN3854848876,RELIAN92,RELIANCE,NSE,UPSTOX,NSDL,DP001,CL0003,AXIS,AC802586,269,2967.86,798.35,143.7,2967.86,798354.34,199.59,4/16/2024,2967.86,798354.34,1197.53,143.7,TXN71686158,Generated transaction,104890,4/13/2024,PF8,4/16/2024,4/16/2024,0,RELIANCE,RELIANCE LTD,0,79.84,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Dividend,3
CL0010,ACC0010,3/31/2024,04-03-2024,DI1,DI1 transaction,Equity,Equity Share,Listed Equity,IN6320529325,BAJFIN90,BAJFINANCE,BSE,ICICI_DIRECT,NSDL,DP001,CL0007,HDFC,AC369031,393,2551.08,1002.57,180.46,2551.08,1002574.44,250.64,04-03-2024,2551.08,1002574.44,1503.86,180.46,TXN75210933,Generated transaction,456154,3/31/2024,PF1,04-03-2024,04-03-2024,0,BAJFINANCE,BAJFINANCE LTD,0,100.26,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Growth,1
CL0017,ACC0017,12-04-2024,12-06-2024,TDO,TDO transaction,Equity,Equity Share,Listed Equity,IN1590430428,VEDL41,VEDL,NSE,ICICI_DIRECT,NSDL,DP001,CL0004,ICICI,AC455324,137,2544.21,348.56,62.74,2544.21,348556.77,87.14,12-06-2024,2544.21,348556.77,522.84,62.74,TXN27043791,Generated transaction,680784,12-04-2024,PF5,12-06-2024,12-06-2024,0,VEDL,VEDL LTD,0,34.86,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Growth,1
CL0011,ACC0011,6/23/2024,6/24/2024,CUS,CUS transaction,Equity,Equity Share,Listed Equity,IN6446405874,HDFCBA42,HDFCBANK,NSE,ICICI_DIRECT,NSDL,DP001,CL0003,AXIS,AC744957,490,2469.84,1210.22,217.84,2469.84,1210221.6,302.56,6/24/2024,2469.84,1210221.6,1815.33,217.84,TXN26410158,Generated transaction,284909,6/23/2024,PF4,6/24/2024,6/24/2024,0,HDFCBANK,HDFCBANK LTD,0,121.02,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Growth,1
CL0014,ACC0014,4/14/2024,4/17/2024,E22,E22 transaction,Equity,Equity Share,Listed Equity,IN1598735116,TATAST87,TATASTEEL,NSE,UPSTOX,NSDL,DP001,CL0009,HDFC,AC307613,476,1174.41,559.02,100.62,1174.41,559019.16,139.75,4/17/2024,1174.41,559019.16,838.53,100.62,TXN42102111,Generated transaction,975378,4/14/2024,PF1,4/17/2024,4/17/2024,0,TATASTEEL,TATASTEEL LTD,0,55.9,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Growth,1
CL0016,ACC0016,10/18/2024,10/21/2024,DIS,DIS transaction,Equity,Equity Share,Listed Equity,IN7744658170,TCS44,TCS,NSE,UPSTOX,NSDL,DP001,CL0012,ICICI,AC971787,400,1046.65,418.66,75.36,1046.65,418660,104.67,10/21/2024,1046.65,418660,627.99,75.36,TXN55747992,Generated transaction,245566,10/18/2024,PF6,10/21/2024,10/21/2024,0,TCS,TCS LTD,0,41.87,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Balanced,5
CL0013,ACC0013,12/20/2024,12/23/2024,TDI,TDI transaction,Equity,Equity Share,Listed Equity,IN1590430428,VEDL41,VEDL,NSE,ZERODHA,NSDL,DP001,CL0016,ICICI,AC319180,167,3126.13,522.06,93.97,3126.13,522063.71,130.52,12/23/2024,3126.13,522063.71,783.1,93.97,TXN07748238,Generated transaction,133929,12/20/2024,PF4,12/23/2024,12/23/2024,0,VEDL,VEDL LTD,0,52.21,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Balanced,3
CL0008,ACC0008,03-11-2024,3/13/2024,BY-,BY- transaction,Equity,Equity Share,Listed Equity,IN5974187380,HEROMO41,HEROMOTOCO,BSE,HDFC_SEC,NSDL,DP001,CL0001,AXIS,AC291551,16,2480.56,39.69,7.14,2480.56,39688.96,9.92,3/13/2024,2480.56,39688.96,59.53,7.14,TXN08274441,Generated transaction,528840,03-11-2024,PF9,3/13/2024,3/13/2024,0,HEROMOTOCO,HEROMOTOCO LTD,0,3.97,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Growth,1
CL0010,ACC0010,5/23/2024,5/25/2024,MGF,MGF transaction,Equity,Equity Share,Listed Equity,IN3513867363,MARUTI52,MARUTI,BSE,ZERODHA,NSDL,DP001,CL0001,AXIS,AC161699,267,604.03,161.28,29.03,604.03,161276.01,40.32,5/25/2024,604.03,161276.01,241.91,29.03,TXN00963523,Generated transaction,564233,5/23/2024,PF7,5/25/2024,5/25/2024,0,MARUTI,MARUTI LTD,0,16.13,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Dividend,4
CL0002,ACC0002,7/22/2024,7/25/2024,E23,E23 transaction,Equity,Equity Share,Listed Equity,IN3735455275,AXISBA25,AXISBANK,BSE,ZERODHA,NSDL,DP001,CL0016,SBI,AC898186,142,294.42,41.81,7.53,294.42,41807.64,10.45,7/25/2024,294.42,41807.64,62.71,7.53,TXN61804957,Generated transaction,173519,7/22/2024,PF6,7/25/2024,7/25/2024,0,AXISBANK,AXISBANK LTD,0,4.18,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Growth,4
CL0013,ACC0013,5/25/2024,5/26/2024,CS-,CS- transaction,Equity,Equity Share,Listed Equity,IN3735455275,AXISBA25,AXISBANK,BSE,ICICI_DIRECT,NSDL,DP001,CL0018,ICICI,AC939908,395,2572.07,1015.97,182.87,2572.07,1015967.65,253.99,5/26/2024,2572.07,1015967.65,1523.95,182.87,TXN33581621,Generated transaction,341317,5/25/2024,PF4,5/26/2024,5/26/2024,0,AXISBANK,AXISBANK LTD,0,101.6,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Dividend,1
CL0008,ACC0008,4/15/2024,4/17/2024,SQB,SQB transaction,Equity,Equity Share,Listed Equity,IN4023679652,ULTRAC90,ULTRACEMCO,NSE,ICICI_DIRECT,NSDL,DP001,CL0011,SBI,AC334798,311,2506.38,779.48,140.31,2506.38,779484.18,194.87,4/17/2024,2506.38,779484.18,1169.23,140.31,TXN83323704,Generated transaction,618512,4/15/2024,PF8,4/17/2024,4/17/2024,0,ULTRACEMCO,ULTRACEMCO LTD,0,77.95,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Growth,2
CL0001,ACC0001,5/19/2024,5/20/2024,CSI,CSI transaction,Equity,Equity Share,Listed Equity,IN3050299635,CIPLA79,CIPLA,NSE,HDFC_SEC,NSDL,DP001,CL0009,ICICI,AC867194,148,820.04,121.37,21.85,820.04,121365.92,30.34,5/20/2024,820.04,121365.92,182.05,21.85,TXN11649968,Generated transaction,457952,5/19/2024,PF9,5/20/2024,5/20/2024,0,CIPLA,CIPLA LTD,0,12.14,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Dividend,4
CL0017,ACC0017,12/27/2024,12/28/2024,RDO,RDO transaction,Equity,Equity Share,Listed Equity,IN2233309783,JSWSTE51,JSWSTEEL,BSE,HDFC_SEC,NSDL,DP001,CL0010,AXIS,AC234839,475,1874.14,890.22,160.24,1874.14,890216.5,222.55,12/28/2024,1874.14,890216.5,1335.32,160.24,TXN36687859,Generated transaction,516132,12/27/2024,PF9,12/28/2024,12/28/2024,0,JSWSTEEL,JSWSTEEL LTD,0,89.02,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Dividend,5
CL0004,ACC0004,04-07-2024,04-10-2024,SQB,SQB transaction,Equity,Equity Share,Listed Equity,IN0316772907,SHREEC14,SHREECEM,NSE,HDFC_SEC,NSDL,DP001,CL0009,HDFC,AC613675,63,3156.11,198.83,35.79,3156.11,198834.93,49.71,04-10-2024,3156.11,198834.93,298.25,35.79,TXN60571314,Generated transaction,921948,04-07-2024,PF5,04-10-2024,04-10-2024,0,SHREECEM,SHREECEM LTD,0,19.88,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Dividend,5
CL0005,ACC0005,3/15/2024,3/18/2024,PRF,PRF transaction,Equity,Equity Share,Listed Equity,IN1598735116,TATAST87,TATASTEEL,NSE,ZERODHA,NSDL,DP001,CL0008,HDFC,AC712766,68,1123.3,76.38,13.75,1123.3,76384.4,19.1,3/18/2024,1123.3,76384.4,114.58,13.75,TXN84483742,Generated transaction,912228,3/15/2024,PF1,3/18/2024,3/18/2024,0,TATASTEEL,TATASTEEL LTD,0,7.64,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Balanced,5
CL0015,ACC0015,9/25/2024,9/27/2024,OI1,OI1 transaction,Equity,Equity Share,Listed Equity,IN2393995769,SUNPHA82,SUNPHARMA,NSE,HDFC_SEC,NSDL,DP001,CL0012,ICICI,AC591288,378,817,308.83,55.59,817,308826,77.21,9/27/2024,817,308826,463.24,55.59,TXN16633930,Generated transaction,370732,9/25/2024,PF5,9/27/2024,9/27/2024,0,SUNPHARMA,SUNPHARMA LTD,0,30.88,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Balanced,1
CL0014,ACC0014,05-11-2024,05-12-2024,MGE,MGE transaction,Equity,Equity Share,Listed Equity,IN9474858099,HCLTEC12,HCLTECH,BSE,UPSTOX,NSDL,DP001,CL0008,SBI,AC789328,277,972.58,269.4,48.49,972.58,269404.66,67.35,05-12-2024,972.58,269404.66,404.11,48.49,TXN65794694,Generated transaction,408419,05-11-2024,PF4,05-12-2024,05-12-2024,0,HCLTECH,HCLTECH LTD,0,26.94,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Dividend,5
CL0003,ACC0003,3/25/2024,3/26/2024,NF-,NF- transaction,Equity,Equity Share,Listed Equity,IN3050299635,CIPLA79,CIPLA,BSE,HDFC_SEC,NSDL,DP001,CL0016,AXIS,AC447732,232,1561.01,362.15,65.19,1561.01,362154.32,90.54,3/26/2024,1561.01,362154.32,543.23,65.19,TXN42915791,Generated transaction,729215,3/25/2024,PF2,3/26/2024,3/26/2024,0,CIPLA,CIPLA LTD,0,36.22,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Dividend,1
CL0013,ACC0013,12-11-2024,12/14/2024,RDO,RDO transaction,Equity,Equity Share,Listed Equity,IN4135049358,ADANIE26,ADANIENT,BSE,ICICI_DIRECT,NSDL,DP001,CL0011,SBI,AC563234,118,2537.93,299.48,53.91,2537.93,299475.74,74.87,12/14/2024,2537.93,299475.74,449.21,53.91,TXN41717097,Generated transaction,706503,12-11-2024,PF3,12/14/2024,12/14/2024,0,ADANIENT,ADANIENT LTD,0,29.95,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Balanced,3
CL0007,ACC0007,12/22/2024,12/23/2024,MGF,MGF transaction,Equity,Equity Share,Listed Equity,IN7466950308,ICICIB51,ICICIBANK,NSE,HDFC_SEC,NSDL,DP001,CL0002,AXIS,AC012775,21,2529.9,53.13,9.56,2529.9,53127.9,13.28,12/23/2024,2529.9,53127.9,79.69,9.56,TXN87887930,Generated transaction,530490,12/22/2024,PF4,12/23/2024,12/23/2024,0,ICICIBANK,ICICIBANK LTD,0,5.31,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Balanced,4
CL0001,ACC0001,06-07-2024,06-09-2024,TDI,TDI transaction,Equity,Equity Share,Listed Equity,IN0251210775,ADANIP11,ADANIPORTS,NSE,UPSTOX,NSDL,DP001,CL0013,AXIS,AC322371,443,320.7,142.07,25.57,320.7,142070.1,35.52,06-09-2024,320.7,142070.1,213.11,25.57,TXN87572410,Generated transaction,234517,06-07-2024,PF8,06-09-2024,06-09-2024,0,ADANIPORTS,ADANIPORTS LTD,0,14.21,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Growth,1
CL0008,ACC0008,7/18/2024,7/21/2024,OI1,OI1 transaction,Equity,Equity Share,Listed Equity,IN6630942298,POWERG67,POWERGRID,BSE,ICICI_DIRECT,NSDL,DP001,CL0004,ICICI,AC363983,336,3060.97,1028.49,185.13,3060.97,1028485.92,257.12,7/21/2024,3060.97,1028485.92,1542.73,185.13,TXN91975634,Generated transaction,190997,7/18/2024,PF7,7/21/2024,7/21/2024,0,POWERGRID,POWERGRID LTD,0,102.85,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Dividend,3
CL0016,ACC0016,10-07-2024,10-08-2024,MGE,MGE transaction,Equity,Equity Share,Listed Equity,IN3268679493,ITC34,ITC,BSE,ICICI_DIRECT,NSDL,DP001,CL0016,AXIS,AC337837,368,1695.64,624,112.32,1695.64,623995.52,156,10-08-2024,1695.64,623995.52,935.99,112.32,TXN62939444,Generated transaction,468851,10-07-2024,PF1,10-08-2024,10-08-2024,0,ITC,ITC LTD,0,62.4,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Balanced,5
CL0015,ACC0015,03-02-2024,03-04-2024,IN1,IN1 transaction,Equity,Equity Share,Listed Equity,IN7956941705,WIPRO80,WIPRO,NSE,UPSTOX,NSDL,DP001,CL0007,HDFC,AC111963,409,1787.39,731.04,131.59,1787.39,731042.51,182.76,03-04-2024,1787.39,731042.51,1096.56,131.59,TXN74989611,Generated transaction,177111,03-02-2024,PF10,03-04-2024,03-04-2024,0,WIPRO,WIPRO LTD,0,73.1,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Growth,3
CL0017,ACC0017,12-05-2024,12-06-2024,Cs+,Cs+ transaction,Equity,Equity Share,Listed Equity,IN3513867363,MARUTI52,MARUTI,BSE,UPSTOX,NSDL,DP001,CL0011,HDFC,AC750251,450,3072.33,1382.55,248.86,3072.33,1382548.5,345.64,12-06-2024,3072.33,1382548.5,2073.82,248.86,TXN92509717,Generated transaction,701836,12-05-2024,PF4,12-06-2024,12-06-2024,0,MARUTI,MARUTI LTD,0,138.25,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Dividend,1
CL0012,ACC0012,5/23/2024,5/24/2024,TDI,TDI transaction,Equity,Equity Share,Listed Equity,IN1598735116,TATAST87,TATASTEEL,BSE,UPSTOX,NSDL,DP001,CL0016,HDFC,AC134440,414,2539.59,1051.39,189.25,2539.59,1051390.26,262.85,5/24/2024,2539.59,1051390.26,1577.09,189.25,TXN02969976,Generated transaction,580631,5/23/2024,PF3,5/24/2024,5/24/2024,0,TATASTEEL,TATASTEEL LTD,0,105.14,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Dividend,1
CL0011,ACC0011,06-11-2024,6/13/2024,MGE,MGE transaction,Equity,Equity Share,Listed Equity,IN1457744114,ONGC38,ONGC,BSE,UPSTOX,NSDL,DP001,CL0004,AXIS,AC939775,350,3324.38,1163.53,209.44,3324.38,1163533,290.88,6/13/2024,3324.38,1163533,1745.3,209.44,TXN12575816,Generated transaction,125424,06-11-2024,PF1,6/13/2024,6/13/2024,0,ONGC,ONGC LTD,0,116.35,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Dividend,2
CL0005,ACC0005,4/30/2024,05-02-2024,Sl+,Sl+ transaction,Equity,Equity Share,Listed Equity,IN7956941705,WIPRO80,WIPRO,NSE,UPSTOX,NSDL,DP001,CL0005,SBI,AC551745,393,1519.38,597.12,107.48,1519.38,597116.34,149.28,05-02-2024,1519.38,597116.34,895.67,107.48,TXN42857529,Generated transaction,124387,4/30/2024,PF8,05-02-2024,05-02-2024,0,WIPRO,WIPRO LTD,0,59.71,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Dividend,3
CL0005,ACC0005,3/26/2024,3/28/2024,DIS,DIS transaction,Equity,Equity Share,Listed Equity,IN4943174270,DRREDD32,DRREDDY,NSE,ICICI_DIRECT,NSDL,DP001,CL0016,HDFC,AC192260,252,1539.98,388.07,69.85,1539.98,388074.96,97.02,3/28/2024,1539.98,388074.96,582.11,69.85,TXN11271937,Generated transaction,497754,3/26/2024,PF2,3/28/2024,3/28/2024,0,DRREDDY,DRREDDY LTD,0,38.81,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Balanced,1
CL0002,ACC0002,12-12-2024,12/15/2024,E23,E23 transaction,Equity,Equity Share,Listed Equity,IN8366766541,BAJAJF53,BAJAJFINSV,BSE,UPSTOX,NSDL,DP001,CL0001,SBI,AC411176,247,771.33,190.52,34.29,771.33,190518.51,47.63,12/15/2024,771.33,190518.51,285.78,34.29,TXN44160453,Generated transaction,809576,12-12-2024,PF5,12/15/2024,12/15/2024,0,BAJAJFINSV,BAJAJFINSV LTD,0,19.05,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Balanced,1
CL0005,ACC0005,3/31/2024,04-02-2024,DI1,DI1 transaction,Equity,Equity Share,Listed Equity,IN3268679493,ITC34,ITC,BSE,UPSTOX,NSDL,DP001,CL0018,ICICI,AC242972,443,1143.8,506.7,91.21,1143.8,506703.4,126.68,04-02-2024,1143.8,506703.4,760.06,91.21,TXN87951703,Generated transaction,881931,3/31/2024,PF3,04-02-2024,04-02-2024,0,ITC,ITC LTD,0,50.67,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Balanced,1
CL0012,ACC0012,10/21/2024,10/23/2024,E10,E10 transaction,Equity,Equity Share,Listed Equity,IN3538923239,AMBUJA51,AMBUJACEM,NSE,UPSTOX,NSDL,DP001,CL0016,AXIS,AC314534,80,2279.28,182.34,32.82,2279.28,182342.4,45.59,10/23/2024,2279.28,182342.4,273.51,32.82,TXN34551484,Generated transaction,131373,10/21/2024,PF10,10/23/2024,10/23/2024,0,AMBUJACEM,AMBUJACEM LTD,0,18.23,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Balanced,2
CL0009,ACC0009,12-09-2024,12-11-2024,DIO,DIO transaction,Equity,Equity Share,Listed Equity,IN6541157833,BHARTI35,BHARTIARTL,NSE,HDFC_SEC,NSDL,DP001,CL0003,SBI,AC681306,22,2902.66,63.86,11.49,2902.66,63858.52,15.96,12-11-2024,2902.66,63858.52,95.79,11.49,TXN47869301,Generated transaction,980046,12-09-2024,PF3,12-11-2024,12-11-2024,0,BHARTIARTL,BHARTIARTL LTD,0,6.39,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Dividend,4
CL0008,ACC0008,07-01-2024,07-04-2024,E22,E22 transaction,Equity,Equity Share,Listed Equity,IN3513867363,MARUTI52,MARUTI,NSE,ICICI_DIRECT,NSDL,DP001,CL0006,AXIS,AC370279,355,650.3,230.86,41.55,650.3,230856.5,57.71,07-04-2024,650.3,230856.5,346.28,41.55,TXN97670544,Generated transaction,344815,07-01-2024,PF2,07-04-2024,07-04-2024,0,MARUTI,MARUTI LTD,0,23.09,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Balanced,2
CL0008,ACC0008,5/27/2024,5/28/2024,BY-,BY- transaction,Equity,Equity Share,Listed Equity,IN9964082022,LT33,LT,NSE,ZERODHA,NSDL,DP001,CL0005,AXIS,AC107856,340,2721.86,925.43,166.58,2721.86,925432.4,231.36,5/28/2024,2721.86,925432.4,1388.15,166.58,TXN85008224,Generated transaction,673409,5/27/2024,PF1,5/28/2024,5/28/2024,0,LT,LT LTD,0,92.54,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Dividend,3
CL0015,ACC0015,04-11-2024,4/14/2024,E10,E10 transaction,Equity,Equity Share,Listed Equity,IN0316772907,SHREEC14,SHREECEM,NSE,HDFC_SEC,NSDL,DP001,CL0016,SBI,AC650927,227,2661.99,604.27,108.77,2661.99,604271.73,151.07,4/14/2024,2661.99,604271.73,906.41,108.77,TXN39196829,Generated transaction,345744,04-11-2024,PF8,4/14/2024,4/14/2024,0,SHREECEM,SHREECEM LTD,0,60.43,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Balanced,3
